scene,low_light_image,day_target_image,low_light_reason,repo_id
19388,00019388/20120607_204358.jpg,00019388/20130228_124407.jpg,"night=0.825, dark=0.655, dawndusk=1.000, daylight=0.125",tyakovenko/night-to-day-enhancement
19388,00019388/20120616_194442.jpg,00019388/20130228_124407.jpg,"dawndusk=0.842, daylight=0.125",tyakovenko/night-to-day-enhancement
19388,00019388/20120619_224408.jpg,00019388/20130228_124407.jpg,"night=1.000, dark=0.564, dawndusk=1.000, daylight=0.020",tyakovenko/night-to-day-enhancement
19388,00019388/20120622_204430.jpg,00019388/20130228_124407.jpg,"night=0.825, dark=0.599, daylight=0.020",tyakovenko/night-to-day-enhancement
19388,00019388/20120624_001410.jpg,00019388/20130228_124407.jpg,"night=0.780, dark=0.634, dawndusk=0.665, daylight=0.020",tyakovenko/night-to-day-enhancement
19388,00019388/20120626_221440.jpg,00019388/20130228_124407.jpg,"night=0.825, dark=0.599, dawndusk=1.000, daylight=0.020",tyakovenko/night-to-day-enhancement
19388,00019388/20120627_184411.jpg,00019388/20130228_124407.jpg,"dawndusk=0.736, daylight=0.267",tyakovenko/night-to-day-enhancement
19388,00019388/20120711_004359.jpg,00019388/20130228_124407.jpg,"night=0.825, dark=0.634, daylight=0.020",tyakovenko/night-to-day-enhancement
19388,00019388/20120717_011412.jpg,00019388/20130228_124407.jpg,"night=0.603, daylight=0.020",tyakovenko/night-to-day-enhancement
19388,00019388/20120802_191358.jpg,00019388/20130228_124407.jpg,"dark=0.743, dawndusk=0.772, daylight=0.020",tyakovenko/night-to-day-enhancement
19388,00019388/20120808_201414.jpg,00019388/20130228_124407.jpg,"night=1.000, dark=0.564, dawndusk=0.912, daylight=0.020",tyakovenko/night-to-day-enhancement
19388,00019388/20120809_194423.jpg,00019388/20130228_124407.jpg,"night=0.825, dark=0.634, dawndusk=1.000, daylight=0.020",tyakovenko/night-to-day-enhancement
19388,00019388/20121006_171405.jpg,00019388/20130228_124407.jpg,"night=1.000, dark=0.599, dawndusk=0.912, daylight=0.020",tyakovenko/night-to-day-enhancement
19388,00019388/20121007_054404.jpg,00019388/20130228_124407.jpg,"dawndusk=0.772, daylight=0.161",tyakovenko/night-to-day-enhancement
19388,00019388/20121106_134407.jpg,00019388/20130228_124407.jpg,"dawndusk=0.595, daylight=0.091",tyakovenko/night-to-day-enhancement
19388,00019388/20121109_064403.jpg,00019388/20130228_124407.jpg,"dawndusk=0.842, daylight=0.196",tyakovenko/night-to-day-enhancement
19388,00019388/20121213_144409.jpg,00019388/20130228_124407.jpg,"night=0.559, daylight=0.091",tyakovenko/night-to-day-enhancement
19388,00019388/20130126_061413.jpg,00019388/20130228_124407.jpg,"night=1.000, dark=0.634, daylight=0.020",tyakovenko/night-to-day-enhancement
19388,00019388/20130317_161406.jpg,00019388/20130228_124407.jpg,"dawndusk=0.842, daylight=0.091",tyakovenko/night-to-day-enhancement
19394,00019394/20120910_151959.jpg,00019394/20121228_102004.jpg,"night=0.656, daylight=0.214",tyakovenko/night-to-day-enhancement
19394,00019394/20121230_145001.jpg,00019394/20121228_102004.jpg,"night=0.725, daylight=0.161",tyakovenko/night-to-day-enhancement
19394,00019394/20130111_162002.jpg,00019394/20121228_102004.jpg,"dawndusk=0.777, daylight=0.337",tyakovenko/night-to-day-enhancement
19394,00019394/20130112_154958.jpg,00019394/20121228_102004.jpg,"dawndusk=1.000, daylight=0.161",tyakovenko/night-to-day-enhancement
19394,00019394/20130112_161959.jpg,00019394/20121228_102004.jpg,"night=0.656, dark=0.617, dawndusk=0.919, daylight=0.214",tyakovenko/night-to-day-enhancement
19394,00019394/20130309_175000.jpg,00019394/20121228_102004.jpg,"night=0.683, dark=0.537, dawndusk=0.919, daylight=0.161",tyakovenko/night-to-day-enhancement
19394,00019394/20130401_051959.jpg,00019394/20121228_102004.jpg,"dawndusk=0.620, daylight=0.284",tyakovenko/night-to-day-enhancement
19435,00019435/20120617_000050.jpg,00019435/20121221_193016.jpg,"dark=0.688, daylight=0.318",tyakovenko/night-to-day-enhancement
19435,00019435/20120620_000054.jpg,00019435/20121221_193016.jpg,"night=0.601, dark=0.935, daylight=0.189",tyakovenko/night-to-day-enhancement
19435,00019435/20120807_003033.jpg,00019435/20121221_193016.jpg,"night=0.881, dark=0.515, daylight=0.189",tyakovenko/night-to-day-enhancement
19435,00019435/20120907_000047.jpg,00019435/20121221_193016.jpg,"night=0.644, dark=0.802, dawndusk=0.935, daylight=0.318",tyakovenko/night-to-day-enhancement
19435,00019435/20120912_000037.jpg,00019435/20121221_193016.jpg,"night=0.840, dark=0.614, daylight=0.318",tyakovenko/night-to-day-enhancement
19435,00019435/20120915_203023.jpg,00019435/20121221_193016.jpg,"night=0.584, dark=0.852, daylight=0.318",tyakovenko/night-to-day-enhancement
19435,00019435/20121014_230048.jpg,00019435/20121221_193016.jpg,"dark=0.688, dawndusk=0.907, daylight=0.318",tyakovenko/night-to-day-enhancement
19435,00019435/20121025_230047.jpg,00019435/20121221_193016.jpg,"night=0.517, dark=0.802, dawndusk=0.907, daylight=0.318",tyakovenko/night-to-day-enhancement
19435,00019435/20121105_230107.jpg,00019435/20121221_193016.jpg,"night=0.708, dark=0.567, daylight=0.318",tyakovenko/night-to-day-enhancement
19435,00019435/20130129_233016.jpg,00019435/20121221_193016.jpg,"night=0.647, dawndusk=1.000, daylight=0.294",tyakovenko/night-to-day-enhancement
19435,00019435/20130228_233032.jpg,00019435/20121221_193016.jpg,"dark=0.802, dawndusk=0.907, daylight=0.344",tyakovenko/night-to-day-enhancement
19435,00019435/20130321_000054.jpg,00019435/20121221_193016.jpg,"night=0.820, dark=0.520, daylight=0.318",tyakovenko/night-to-day-enhancement
19827,00019827/20121103_182542.jpg,00019827/20121110_193533.jpg,"night=0.743, dark=0.548, daylight=0.158",tyakovenko/night-to-day-enhancement
19827,00019827/20121226_200540.jpg,00019827/20121110_193533.jpg,"night=0.553, dark=0.605, daylight=0.194",tyakovenko/night-to-day-enhancement
19906,00019906/20120906_215136.jpg,00019906/20130419_234322.jpg,"dark=0.604, daylight=0.282",tyakovenko/night-to-day-enhancement
19906,00019906/20130123_122140.jpg,00019906/20130419_234322.jpg,"night=0.964, daylight=0.009",tyakovenko/night-to-day-enhancement
19906,00019906/20130313_084325.jpg,00019906/20130419_234322.jpg,"night=0.851, daylight=0.009",tyakovenko/night-to-day-enhancement
19906,00019906/20130321_114329.jpg,00019906/20130419_234322.jpg,"night=0.697, dark=0.947, dawndusk=1.000, daylight=0.361",tyakovenko/night-to-day-enhancement
19906,00019906/20130326_062143.jpg,00019906/20130419_234322.jpg,"night=0.964, daylight=0.009",tyakovenko/night-to-day-enhancement
19906,00019906/20130326_064332.jpg,00019906/20130419_234322.jpg,"night=0.907, daylight=0.009",tyakovenko/night-to-day-enhancement
19906,00019906/20130326_081321.jpg,00019906/20130419_234322.jpg,"night=0.907, daylight=0.009",tyakovenko/night-to-day-enhancement
19906,00019906/20130326_095141.jpg,00019906/20130419_234322.jpg,"night=0.907, daylight=0.009",tyakovenko/night-to-day-enhancement
19919,00019919/20120713_055225.jpg,00019919/20121115_162614.jpg,"night=0.724, dark=0.674, dawndusk=0.710, daylight=0.287",tyakovenko/night-to-day-enhancement
19919,00019919/20120722_125706.jpg,00019919/20121115_162614.jpg,"dawndusk=0.830, daylight=0.359",tyakovenko/night-to-day-enhancement
19919,00019919/20120818_022223.jpg,00019919/20121115_162614.jpg,"dawndusk=0.883, daylight=0.306",tyakovenko/night-to-day-enhancement
19919,00019919/20120829_125229.jpg,00019919/20121115_162614.jpg,"night=1.000, dark=0.875, dawndusk=0.745, daylight=0.042",tyakovenko/night-to-day-enhancement
19919,00019919/20120904_025615.jpg,00019919/20121115_162614.jpg,"night=0.724, dark=1.000, dawndusk=0.830, daylight=0.245",tyakovenko/night-to-day-enhancement
19919,00019919/20120923_022616.jpg,00019919/20121115_162614.jpg,"night=1.000, dark=0.815, dawndusk=1.000, daylight=0.099",tyakovenko/night-to-day-enhancement
19919,00019919/20120927_012230.jpg,00019919/20121115_162614.jpg,"night=0.636, dark=0.921, dawndusk=0.830, daylight=0.139",tyakovenko/night-to-day-enhancement
19919,00019919/20121009_132627.jpg,00019919/20121115_162614.jpg,"night=0.880, dark=0.741, dawndusk=0.532, daylight=0.030",tyakovenko/night-to-day-enhancement
19919,00019919/20121105_005229.jpg,00019919/20121115_162614.jpg,"night=0.636, dark=0.777, daylight=0.150",tyakovenko/night-to-day-enhancement
19920,00019920/20120811_002707.jpg,00019920/20121114_151309.jpg,"dark=0.683, daylight=0.394",tyakovenko/night-to-day-enhancement
19920,00019920/20121118_011320.jpg,00019920/20121114_151309.jpg,"night=0.794, dark=1.000, dawndusk=0.581, daylight=0.141",tyakovenko/night-to-day-enhancement
19920,00019920/20121129_141314.jpg,00019920/20121114_151309.jpg,"night=0.909, dark=1.000, dawndusk=0.996, daylight=0.082",tyakovenko/night-to-day-enhancement
19920,00019920/20121203_011308.jpg,00019920/20121114_151309.jpg,"night=0.794, dark=1.000, dawndusk=0.665, daylight=0.141",tyakovenko/night-to-day-enhancement
19920,00019920/20121211_142713.jpg,00019920/20121114_151309.jpg,"night=0.595, dark=0.726, dawndusk=0.654, daylight=0.323",tyakovenko/night-to-day-enhancement
19920,00019920/20121214_004320.jpg,00019920/20121114_151309.jpg,"night=0.751, dark=0.881, dawndusk=0.654, daylight=0.323",tyakovenko/night-to-day-enhancement
19920,00019920/20121217_142711.jpg,00019920/20121114_151309.jpg,"dark=0.825, dawndusk=0.851, daylight=0.323",tyakovenko/night-to-day-enhancement
19920,00019920/20121222_011332.jpg,00019920/20121114_151309.jpg,"night=1.000, dark=1.000, dawndusk=0.764, daylight=0.141",tyakovenko/night-to-day-enhancement
19920,00019920/20121229_011326.jpg,00019920/20121114_151309.jpg,"night=0.578, dark=0.556, dawndusk=0.581, daylight=0.323",tyakovenko/night-to-day-enhancement
19920,00019920/20130108_012728.jpg,00019920/20121114_151309.jpg,"night=0.794, dark=1.000, dawndusk=0.720, daylight=0.323",tyakovenko/night-to-day-enhancement
19920,00019920/20130114_014320.jpg,00019920/20121114_151309.jpg,"night=1.000, dark=0.980, dawndusk=0.665, daylight=0.141",tyakovenko/night-to-day-enhancement
19920,00019920/20130129_142712.jpg,00019920/20121114_151309.jpg,"night=0.909, dark=0.943, dawndusk=0.707, daylight=0.141",tyakovenko/night-to-day-enhancement
19920,00019920/20130203_014309.jpg,00019920/20121114_151309.jpg,"night=0.794, dark=0.924, dawndusk=0.654, daylight=0.323",tyakovenko/night-to-day-enhancement
19920,00019920/20130204_011308.jpg,00019920/20121114_151309.jpg,"dark=0.881, dawndusk=0.631, daylight=0.323",tyakovenko/night-to-day-enhancement
19920,00019920/20130214_141323.jpg,00019920/20121114_151309.jpg,"night=0.809, dark=0.924, dawndusk=0.707, daylight=0.141",tyakovenko/night-to-day-enhancement
19920,00019920/20130219_141305.jpg,00019920/20121114_151309.jpg,"night=0.712, dark=0.853, dawndusk=0.581, daylight=0.350",tyakovenko/night-to-day-enhancement
19920,00019920/20130307_022714.jpg,00019920/20121114_151309.jpg,"night=0.848, dark=1.000, dawndusk=0.826, daylight=0.280",tyakovenko/night-to-day-enhancement
19920,00019920/20130307_135712.jpg,00019920/20121114_151309.jpg,"night=0.660, dark=0.782, dawndusk=0.581, daylight=0.323",tyakovenko/night-to-day-enhancement
19920,00019920/20130323_024309.jpg,00019920/20121114_151309.jpg,"night=1.000, dark=0.985, dawndusk=0.795, daylight=0.082",tyakovenko/night-to-day-enhancement
19920,00019920/20130401_024310.jpg,00019920/20121114_151309.jpg,"night=0.712, dark=1.000, dawndusk=0.654, daylight=0.209",tyakovenko/night-to-day-enhancement
21901,00021901/20121024_054829.jpg,00021901/20130131_134839.jpg,"night=0.842, dark=1.000, daylight=0.012",tyakovenko/night-to-day-enhancement
21901,00021901/20121206_114828.jpg,00021901/20130131_134839.jpg,"night=0.680, dark=0.674, daylight=0.266",tyakovenko/night-to-day-enhancement
21901,00021901/20121212_114832.jpg,00021901/20130131_134839.jpg,"night=0.764, dark=0.840, daylight=0.009",tyakovenko/night-to-day-enhancement
21901,00021901/20121214_114823.jpg,00021901/20130131_134839.jpg,"night=0.577, dark=0.840, daylight=0.085",tyakovenko/night-to-day-enhancement
21901,00021901/20121221_035511.jpg,00021901/20130131_134839.jpg,"night=0.842, dark=1.000, daylight=0.012",tyakovenko/night-to-day-enhancement
21901,00021901/20130124_115511.jpg,00021901/20130131_134839.jpg,"night=0.680, dark=0.674, daylight=0.266",tyakovenko/night-to-day-enhancement
21901,00021901/20130201_234828.jpg,00021901/20130131_134839.jpg,"night=0.760, dark=0.840, daylight=0.009",tyakovenko/night-to-day-enhancement
21901,00021901/20130206_115512.jpg,00021901/20130131_134839.jpg,"night=0.640, dark=0.674, daylight=0.176",tyakovenko/night-to-day-enhancement
21901,00021901/20130207_232512.jpg,00021901/20130131_134839.jpg,"night=0.600, dark=0.674, daylight=0.176",tyakovenko/night-to-day-enhancement
21901,00021901/20130222_235515.jpg,00021901/20130131_134839.jpg,"night=0.680, dark=0.674, daylight=0.078",tyakovenko/night-to-day-enhancement
21901,00021901/20130303_235516.jpg,00021901/20130131_134839.jpg,"dark=0.674, daylight=0.176",tyakovenko/night-to-day-enhancement
21901,00021901/20130306_112537.jpg,00021901/20130131_134839.jpg,"night=0.680, dark=0.674, daylight=0.085",tyakovenko/night-to-day-enhancement
21901,00021901/20130322_001833.jpg,00021901/20130131_134839.jpg,"night=0.761, dark=0.840, daylight=0.009",tyakovenko/night-to-day-enhancement
21901,00021901/20130322_002516.jpg,00021901/20130131_134839.jpg,"night=0.869, dark=0.840, daylight=0.009",tyakovenko/night-to-day-enhancement
21901,00021901/20130322_224826.jpg,00021901/20130131_134839.jpg,"dawndusk=0.590, daylight=0.249",tyakovenko/night-to-day-enhancement
21901,00021901/20130331_001825.jpg,00021901/20130131_134839.jpg,"night=0.581, dark=0.840, daylight=0.009",tyakovenko/night-to-day-enhancement
21901,00021901/20130406_105515.jpg,00021901/20130131_134839.jpg,"night=0.561, dark=0.674, dawndusk=0.626, daylight=0.078",tyakovenko/night-to-day-enhancement
21901,00021901/20130409_001829.jpg,00021901/20130131_134839.jpg,"night=0.680, dark=0.674, dawndusk=0.540, daylight=0.078",tyakovenko/night-to-day-enhancement
21901,00021901/20130410_104832.jpg,00021901/20130131_134839.jpg,"night=0.561, dark=0.674, dawndusk=0.617, daylight=0.103",tyakovenko/night-to-day-enhancement
21901,00021901/20130418_002510.jpg,00021901/20130131_134839.jpg,"night=0.680, dark=0.674, daylight=0.085",tyakovenko/night-to-day-enhancement
21901,00021901/20130420_002511.jpg,00021901/20130131_134839.jpg,"night=0.680, dark=0.674, daylight=0.078",tyakovenko/night-to-day-enhancement
21901,00021901/20130422_002516.jpg,00021901/20130131_134839.jpg,"night=0.757, dark=0.840, daylight=0.012",tyakovenko/night-to-day-enhancement
21901,00021901/20130424_102514.jpg,00021901/20130131_134839.jpg,"night=0.640, dark=0.840, daylight=0.158",tyakovenko/night-to-day-enhancement
22785,00022785/20121112_155429.jpg,00022785/20130108_122441.jpg,"night=0.634, dark=0.831, dawndusk=0.938, daylight=0.307",tyakovenko/night-to-day-enhancement
22785,00022785/20121113_065440.jpg,00022785/20130108_122441.jpg,"night=0.824, dark=0.882, dawndusk=0.661, daylight=0.145",tyakovenko/night-to-day-enhancement
22785,00022785/20121113_152520.jpg,00022785/20130108_122441.jpg,"night=0.652, dark=0.818, dawndusk=0.840, daylight=0.307",tyakovenko/night-to-day-enhancement
22785,00022785/20121114_152516.jpg,00022785/20130108_122441.jpg,"night=0.634, dark=0.920, dawndusk=0.840, daylight=0.379",tyakovenko/night-to-day-enhancement
22785,00022785/20121115_152437.jpg,00022785/20130108_122441.jpg,"dawndusk=0.661, daylight=0.379",tyakovenko/night-to-day-enhancement
22785,00022785/20121115_155437.jpg,00022785/20130108_122441.jpg,"night=1.000, dark=0.971, dawndusk=0.661, daylight=0.023",tyakovenko/night-to-day-enhancement
22785,00022785/20121117_152428.jpg,00022785/20130108_122441.jpg,"night=0.652, dark=0.920, dawndusk=0.840, daylight=0.145",tyakovenko/night-to-day-enhancement
22785,00022785/20121120_152500.jpg,00022785/20130108_122441.jpg,"dark=0.707, dawndusk=0.661, daylight=0.307",tyakovenko/night-to-day-enhancement
22785,00022785/20121121_072510.jpg,00022785/20130108_122441.jpg,"night=0.824, dark=0.920, dawndusk=0.769, daylight=0.307",tyakovenko/night-to-day-enhancement
22785,00022785/20121122_152518.jpg,00022785/20130108_122441.jpg,"dark=0.784, dawndusk=0.840, daylight=0.145",tyakovenko/night-to-day-enhancement
22785,00022785/20121127_152430.jpg,00022785/20130108_122441.jpg,"night=0.634, dark=0.694, dawndusk=0.907, daylight=0.145",tyakovenko/night-to-day-enhancement
22785,00022785/20121129_072436.jpg,00022785/20130108_122441.jpg,"night=0.824, dark=0.971, dawndusk=0.661, daylight=0.023",tyakovenko/night-to-day-enhancement
22785,00022785/20121208_145442.jpg,00022785/20130108_122441.jpg,"dark=0.792, dawndusk=0.748, daylight=0.307",tyakovenko/night-to-day-enhancement
22785,00022785/20121209_075434.jpg,00022785/20130108_122441.jpg,"dark=0.792, dawndusk=0.661, daylight=0.307",tyakovenko/night-to-day-enhancement
22785,00022785/20121209_152443.jpg,00022785/20130108_122441.jpg,"night=0.634, dark=0.882, dawndusk=0.843, daylight=0.023",tyakovenko/night-to-day-enhancement
22785,00022785/20121210_075436.jpg,00022785/20130108_122441.jpg,"dark=0.702, dawndusk=0.661, daylight=0.217",tyakovenko/night-to-day-enhancement
22785,00022785/20121212_075427.jpg,00022785/20130108_122441.jpg,"dark=0.882, dawndusk=0.591, daylight=0.307",tyakovenko/night-to-day-enhancement
22785,00022785/20121215_145441.jpg,00022785/20130108_122441.jpg,"dark=0.831, dawndusk=0.840, daylight=0.307",tyakovenko/night-to-day-enhancement
22785,00022785/20121216_145437.jpg,00022785/20130108_122441.jpg,"dark=0.604, dawndusk=0.551, daylight=0.251",tyakovenko/night-to-day-enhancement
22785,00022785/20121217_145427.jpg,00022785/20130108_122441.jpg,"dark=0.843, dawndusk=0.840, daylight=0.307",tyakovenko/night-to-day-enhancement
22785,00022785/20121217_152436.jpg,00022785/20130108_122441.jpg,"night=1.000, dark=0.978, dawndusk=0.661, daylight=0.023",tyakovenko/night-to-day-enhancement
22785,00022785/20121219_145431.jpg,00022785/20130108_122441.jpg,"dark=0.784, dawndusk=0.661, daylight=0.216",tyakovenko/night-to-day-enhancement
22785,00022785/20130104_145440.jpg,00022785/20130108_122441.jpg,"dark=0.540, dawndusk=0.769, daylight=0.307",tyakovenko/night-to-day-enhancement
22785,00022785/20130105_152441.jpg,00022785/20130108_122441.jpg,"night=0.634, dark=0.882, dawndusk=0.840, daylight=0.307",tyakovenko/night-to-day-enhancement
22785,00022785/20130108_152456.jpg,00022785/20130108_122441.jpg,"night=0.824, dark=0.882, dawndusk=0.895, daylight=0.145",tyakovenko/night-to-day-enhancement
22785,00022785/20130114_155444.jpg,00022785/20130108_122441.jpg,"night=0.824, dark=0.784, dawndusk=0.840, daylight=0.145",tyakovenko/night-to-day-enhancement
22785,00022785/20130123_155436.jpg,00022785/20130108_122441.jpg,"dark=0.784, dawndusk=0.591, daylight=0.379",tyakovenko/night-to-day-enhancement
22785,00022785/20130126_072433.jpg,00022785/20130108_122441.jpg,"night=1.000, dark=0.933, dawndusk=0.840, daylight=0.023",tyakovenko/night-to-day-enhancement
22785,00022785/20130130_155426.jpg,00022785/20130108_122441.jpg,"dark=0.519, dawndusk=0.840, daylight=0.137",tyakovenko/night-to-day-enhancement
22785,00022785/20130204_162428.jpg,00022785/20130108_122441.jpg,"dawndusk=0.769, daylight=0.379",tyakovenko/night-to-day-enhancement
22785,00022785/20130207_165424.jpg,00022785/20130108_122441.jpg,"night=0.824, dark=0.920, dawndusk=0.840, daylight=0.145",tyakovenko/night-to-day-enhancement
22785,00022785/20130213_165436.jpg,00022785/20130108_122441.jpg,"dark=0.707, dawndusk=0.769, daylight=0.217",tyakovenko/night-to-day-enhancement
22785,00022785/20130219_062430.jpg,00022785/20130108_122441.jpg,"dark=0.663, dawndusk=0.840, daylight=0.307",tyakovenko/night-to-day-enhancement
22785,00022785/20130223_172436.jpg,00022785/20130108_122441.jpg,"dark=0.617, dawndusk=0.840, daylight=0.379",tyakovenko/night-to-day-enhancement
22785,00022785/20130224_172427.jpg,00022785/20130108_122441.jpg,"dark=0.792, dawndusk=1.000, daylight=0.137",tyakovenko/night-to-day-enhancement
22785,00022785/20130226_172423.jpg,00022785/20130108_122441.jpg,"night=0.539, dark=0.604, daylight=0.379",tyakovenko/night-to-day-enhancement
22785,00022785/20130308_052430.jpg,00022785/20130108_122441.jpg,"night=0.931, dark=0.971, dawndusk=0.840, daylight=0.145",tyakovenko/night-to-day-enhancement
22785,00022785/20130310_052448.jpg,00022785/20130108_122441.jpg,"night=0.652, dark=0.831, dawndusk=0.938, daylight=0.145",tyakovenko/night-to-day-enhancement
22785,00022785/20130314_045445.jpg,00022785/20130108_122441.jpg,"night=1.000, dark=1.000, dawndusk=0.619, daylight=0.023",tyakovenko/night-to-day-enhancement
22785,00022785/20130320_182439.jpg,00022785/20130108_122441.jpg,"night=0.547, dawndusk=0.769, daylight=0.307",tyakovenko/night-to-day-enhancement
23240,00023240/20121110_155153.jpg,00023240/20121121_112156.jpg,"dark=0.592, dawndusk=0.972, daylight=0.268",tyakovenko/night-to-day-enhancement
23240,00023240/20121111_065153.jpg,00023240/20121121_112156.jpg,"night=0.866, dark=0.982, dawndusk=0.534, daylight=0.026",tyakovenko/night-to-day-enhancement
23240,00023240/20121120_132153.jpg,00023240/20121121_112156.jpg,"dark=0.534, dawndusk=0.972, daylight=0.385",tyakovenko/night-to-day-enhancement
23240,00023240/20121120_135154.jpg,00023240/20121121_112156.jpg,"dark=0.525, dawndusk=0.919, daylight=0.351",tyakovenko/night-to-day-enhancement
23240,00023240/20121121_152152.jpg,00023240/20121121_112156.jpg,"night=0.778, dark=0.982, dawndusk=0.534, daylight=0.034",tyakovenko/night-to-day-enhancement
23240,00023240/20121124_142200.jpg,00023240/20121121_112156.jpg,"dark=0.833, dawndusk=0.720, daylight=0.342",tyakovenko/night-to-day-enhancement
23240,00023240/20121124_155159.jpg,00023240/20121121_112156.jpg,"night=0.778, dark=1.000, dawndusk=0.884, daylight=0.057",tyakovenko/night-to-day-enhancement
23240,00023240/20121127_092200.jpg,00023240/20121121_112156.jpg,"dawndusk=0.972, daylight=0.313",tyakovenko/night-to-day-enhancement
23240,00023240/20121127_152158.jpg,00023240/20121121_112156.jpg,"night=0.604, dark=0.982, dawndusk=0.972, daylight=0.327",tyakovenko/night-to-day-enhancement
23240,00023240/20121128_132240.jpg,00023240/20121121_112156.jpg,"dark=0.573, dawndusk=0.832, daylight=0.276",tyakovenko/night-to-day-enhancement
23240,00023240/20121130_102155.jpg,00023240/20121121_112156.jpg,"dark=0.525, dawndusk=0.972, daylight=0.231",tyakovenko/night-to-day-enhancement
23943,00023943/20121219_141431.jpg,00023943/20121229_152311.jpg,"night=0.937, dark=0.849, daylight=0.021",tyakovenko/night-to-day-enhancement
23943,00023943/20121219_142319.jpg,00023943/20121229_152311.jpg,"dawndusk=0.803, daylight=0.400",tyakovenko/night-to-day-enhancement
23943,00023943/20121220_004427.jpg,00023943/20121229_152311.jpg,"night=0.600, dark=0.661, dawndusk=1.000, daylight=0.332",tyakovenko/night-to-day-enhancement
23943,00023943/20121220_011423.jpg,00023943/20121229_152311.jpg,"night=0.991, dark=0.998, dawndusk=0.946, daylight=0.021",tyakovenko/night-to-day-enhancement
23943,00023943/20121223_004434.jpg,00023943/20121229_152311.jpg,"night=0.697, dark=0.638, dawndusk=0.897, daylight=0.182",tyakovenko/night-to-day-enhancement
23943,00023943/20121224_004436.jpg,00023943/20121229_152311.jpg,"night=0.554, dawndusk=0.942, daylight=0.400",tyakovenko/night-to-day-enhancement
23943,00023943/20121224_141431.jpg,00023943/20121229_152311.jpg,"night=0.779, dark=0.639, dawndusk=0.558, daylight=0.229",tyakovenko/night-to-day-enhancement
23943,00023943/20121228_004421.jpg,00023943/20121229_152311.jpg,"night=0.651, dawndusk=0.848, daylight=0.400",tyakovenko/night-to-day-enhancement
23943,00023943/20121228_141442.jpg,00023943/20121229_152311.jpg,"dawndusk=0.614, daylight=0.250",tyakovenko/night-to-day-enhancement
23943,00023943/20121229_011423.jpg,00023943/20121229_152311.jpg,"night=0.817, dark=0.599, dawndusk=0.946, daylight=0.021",tyakovenko/night-to-day-enhancement
23943,00023943/20121230_011428.jpg,00023943/20121229_152311.jpg,"night=0.991, dark=0.998, dawndusk=0.816, daylight=0.021",tyakovenko/night-to-day-enhancement
23943,00023943/20121231_004427.jpg,00023943/20121229_152311.jpg,"night=0.651, dark=0.677, daylight=0.229",tyakovenko/night-to-day-enhancement
23944,00023944/20121219_005155.jpg,00023944/20130322_212147.jpg,"night=0.567, dark=0.970, dawndusk=0.512, daylight=0.000",tyakovenko/night-to-day-enhancement
23944,00023944/20121221_012152.jpg,00023944/20130322_212147.jpg,"night=0.988, dark=1.000, daylight=0.000",tyakovenko/night-to-day-enhancement
23944,00023944/20121227_142153.jpg,00023944/20130322_212147.jpg,"dark=0.808, daylight=0.000",tyakovenko/night-to-day-enhancement
23944,00023944/20121228_002159.jpg,00023944/20130322_212147.jpg,"dawndusk=0.715, daylight=0.257",tyakovenko/night-to-day-enhancement
23944,00023944/20130101_012148.jpg,00023944/20130322_212147.jpg,"night=1.000, dark=1.000, daylight=0.000",tyakovenko/night-to-day-enhancement
23944,00023944/20130125_012140.jpg,00023944/20130322_212147.jpg,"dark=0.580, daylight=0.330",tyakovenko/night-to-day-enhancement
23944,00023944/20130126_142151.jpg,00023944/20130322_212147.jpg,"night=0.767, dark=0.889, dawndusk=0.621, daylight=0.000",tyakovenko/night-to-day-enhancement
23944,00023944/20130214_015147.jpg,00023944/20130322_212147.jpg,"night=0.988, dark=1.000, daylight=0.000",tyakovenko/night-to-day-enhancement
23944,00023944/20130219_135143.jpg,00023944/20130322_212147.jpg,"dawndusk=0.512, daylight=0.274",tyakovenko/night-to-day-enhancement
23944,00023944/20130220_015142.jpg,00023944/20130322_212147.jpg,"night=0.950, dark=1.000, daylight=0.000",tyakovenko/night-to-day-enhancement
23944,00023944/20130226_015144.jpg,00023944/20130322_212147.jpg,"night=0.667, dark=0.661, dawndusk=0.804, daylight=0.223",tyakovenko/night-to-day-enhancement
23944,00023944/20130228_015144.jpg,00023944/20130322_212147.jpg,"night=0.667, dark=0.743, dawndusk=0.512, daylight=0.173",tyakovenko/night-to-day-enhancement
23944,00023944/20130306_015148.jpg,00023944/20130322_212147.jpg,"night=0.620, dark=0.694, dawndusk=0.512, daylight=0.173",tyakovenko/night-to-day-enhancement
23944,00023944/20130312_132142.jpg,00023944/20130322_212147.jpg,"night=0.988, dark=1.000, daylight=0.000",tyakovenko/night-to-day-enhancement
23944,00023944/20130316_132152.jpg,00023944/20130322_212147.jpg,"night=0.767, dark=0.911, dawndusk=0.552, daylight=0.000",tyakovenko/night-to-day-enhancement
23944,00023944/20130318_132158.jpg,00023944/20130322_212147.jpg,"night=0.877, dark=0.743, daylight=0.000",tyakovenko/night-to-day-enhancement
23945,00023945/20121219_142528.jpg,00023945/20121219_190708.jpg,"night=0.959, dark=0.572, daylight=0.147",tyakovenko/night-to-day-enhancement
23945,00023945/20121222_142517.jpg,00023945/20121219_190708.jpg,"night=0.959, dark=0.709, daylight=0.263",tyakovenko/night-to-day-enhancement
